customer_id,age,gender,city,tenure_months,monthly_spend,num_purchases_last_3m,support_tickets,discount_used,churn
1496,65,Female,Bangalore,14,1649.53,10,1,1,1
1497,42,Male,Delhi,34,1708.49,10,5,0,1
1498,57,Male,Mumbai,58,1381.78,6,2,1,0
1499,62,Female,Chennai,12,975.09,9,2,1,0
1500,18,Female,Chennai,22,1408.96,11,1,1,0
1501,33,Female,Bangalore,56,1885.56,4,0,1,0
1502,56,Female,Chennai,6,2152.81,3,0,0,0
1503,22,Female,Chennai,36,1997.85,6,2,1,0
1504,39,Female,Delhi,45,745.11,9,1,0,0
1505,46,Male,Pune,36,1355.39,10,1,0,0
1506,20,Male,Bangalore,22,765.57,7,1,1,1
1507,29,Male,Delhi,14,2084.42,5,2,0,1
1508,43,Female,Pune,16,1293.81,9,2,1,1
1509,33,Female,Delhi,36,1476.44,9,2,0,0
1510,68,Female,Delhi,56,1740.03,11,1,1,0
1511,54,Female,Chennai,25,2883.07,7,2,0,0
1512,39,Female,Pune,32,1634.14,8,1,1,0
1513,46,Female,Bangalore,33,1380.86,12,0,1,0
1514,31,Male,Bangalore,45,879.48,4,1,1,0
1515,45,Male,Pune,36,2229.32,4,1,0,1
1516,22,Female,Chennai,20,1409.18,10,1,1,0
1517,64,Male,Mumbai,18,2328.57,7,2,0,0
1518,66,Female,Delhi,38,2052.81,9,0,1,0
1519,47,Male,Chennai,3,1268.52,5,1,0,0
1520,63,Female,Pune,23,803.86,13,0,0,0
1521,69,Female,Delhi,32,1636.28,10,0,0,0
1522,22,Male,Bangalore,45,1192.55,9,0,0,0
1523,29,Male,Mumbai,59,1519.67,8,2,1,0
1524,33,Female,Bangalore,16,2024.52,10,1,0,0
1525,43,Female,Pune,59,673.21,9,3,1,0
1526,43,Male,Delhi,5,1632.31,5,1,0,0
1527,65,Male,Pune,4,1879.8,13,1,1,0
1528,38,Female,Delhi,21,1904.06,5,1,0,0
1529,56,Male,Chennai,40,818.23,21,0,0,1
1530,53,Female,Mumbai,51,1709.67,3,0,1,0
1531,50,Female,Chennai,14,2101.77,5,0,1,0
1532,47,Female,Chennai,39,1671.62,7,0,0,0
1533,54,Female,Pune,31,1442.15,6,1,0,1
1534,40,Male,Mumbai,14,2069.81,6,0,0,0
1535,27,Male,Delhi,6,1152.84,5,3,0,1
1536,22,Male,Delhi,12,735.08,5,0,1,0
1537,53,Male,Bangalore,16,1399.7,7,2,0,1
1538,51,Male,Delhi,17,1767.52,7,3,0,1
1539,69,Male,Pune,45,2019.47,14,2,0,0
1540,48,Male,Chennai,23,1765.25,11,0,0,0
1541,27,Female,Chennai,14,1917.91,7,1,1,0
1542,36,Male,Chennai,7,2022.66,7,2,1,0
1543,49,Male,Mumbai,46,1330.31,6,1,0,0
1544,18,Female,Delhi,32,1426.03,6,2,0,0
1545,22,Male,Pune,15,2143.58,8,1,0,0
1546,62,Male,Mumbai,44,894.92,6,3,1,0
1547,21,Female,Bangalore,17,1714.57,10,0,0,0
1548,33,Male,Pune,41,1141.65,6,1,0,0
1549,41,Male,Pune,54,2050.13,13,2,0,0
1550,33,Male,Pune,47,1491.03,5,0,1,0
1551,19,Female,Chennai,44,1503.8,11,0,1,0
1552,66,Male,Pune,34,2364.44,7,1,0,0
1553,45,Male,Delhi,5,961.98,7,1,0,1
1554,49,Female,Pune,45,1607.91,1,1,1,0
1555,44,Male,Chennai,27,1409.94,14,1,0,1
1556,37,Female,Pune,52,1766.21,3,4,0,0
1557,41,Female,Bangalore,23,2464.67,7,2,1,0
1558,29,Male,Bangalore,40,1197.38,7,0,1,0
1559,67,Female,Chennai,59,901.3,14,1,1,1
1560,52,Female,Delhi,14,1095.34,9,1,0,1
1561,50,Male,Delhi,15,1383.59,6,3,0,1
1562,50,Female,Mumbai,43,1532.12,7,0,0,0
1563,68,Female,Chennai,33,1557.26,10,0,1,0
1564,60,Male,Pune,53,2401.33,8,2,1,0
1565,54,Male,Chennai,31,2312.42,9,4,1,0
1566,29,Male,Mumbai,35,2151.47,12,3,1,0
1567,20,Female,Chennai,17,2757.22,9,1,1,0
1568,18,Male,Chennai,28,1912.05,6,2,0,1
1569,50,Female,Mumbai,19,2054.18,10,0,0,0
1570,57,Female,Delhi,46,1902.39,11,2,0,0
1571,27,Female,Pune,54,1820.45,4,0,0,0
1572,60,Female,Mumbai,23,1697.2,5,1,0,1
1573,61,Female,Bangalore,32,1301.57,9,2,1,0
1574,46,Female,Delhi,40,876.61,9,1,0,0
1575,30,Female,Bangalore,13,1434.67,8,0,1,0
1576,29,Male,Delhi,59,1782.89,11,0,1,0
1577,48,Male,Pune,20,1536.13,6,0,0,0
1578,63,Female,Pune,35,967.33,6,0,0,0
1579,19,Female,Chennai,5,1417.06,6,1,0,0
1580,68,Male,Bangalore,9,1391.0,5,1,0,0
1581,67,Female,Delhi,29,1468.82,14,2,0,1
1582,52,Male,Pune,6,1745.46,10,2,1,0
1583,40,Male,Mumbai,25,1853.13,9,1,1,0
1584,34,Male,Pune,31,1249.97,7,2,0,0
1585,43,Female,Mumbai,22,1990.56,5,2,0,1
1586,25,Female,Delhi,2,2065.82,7,2,1,0
1587,46,Male,Pune,45,1660.15,7,2,0,0
1588,43,Male,Pune,5,1832.38,4,1,0,0
1589,27,Male,Delhi,27,1992.12,6,0,1,0
1590,43,Male,Pune,25,951.18,8,2,0,1
1591,51,Male,Mumbai,8,2027.37,6,1,1,0
1592,68,Female,Pune,55,1104.97,6,0,0,0
1593,58,Male,Bangalore,1,1153.65,12,3,0,1
1594,24,Female,Chennai,20,1598.14,8,0,0,0
1595,21,Male,Mumbai,44,427.98,6,3,1,1
1596,67,Female,Bangalore,23,1587.81,8,1,1,0
1597,62,Female,Delhi,32,1990.89,8,1,0,0
1598,28,Female,Mumbai,11,677.04,10,2,1,0
1599,46,Female,Chennai,39,2044.5,9,1,0,0
1600,53,Female,Chennai,47,1150.61,9,1,0,1
1601,42,Female,Delhi,54,1603.43,14,1,0,0
1602,38,Male,Delhi,24,1223.21,9,1,0,1
1603,53,Female,Mumbai,11,1786.46,12,2,0,0
1604,27,Male,Pune,29,2012.47,8,0,0,0
1605,54,Female,Delhi,54,1823.51,7,1,1,0
1606,26,Female,Pune,26,1498.01,8,3,1,1
1607,41,Male,Bangalore,16,1262.07,8,1,1,0
1608,52,Female,Chennai,35,1465.35,12,2,0,0
1609,66,Male,Pune,20,1827.99,8,2,1,0
1610,52,Male,Chennai,46,1845.13,7,1,0,0
1611,65,Male,Pune,3,1775.41,9,1,1,0
1612,53,Male,Bangalore,1,858.71,6,2,1,1
1613,35,Female,Delhi,58,1488.49,7,0,1,0
1614,66,Female,Bangalore,53,1183.29,6,1,0,0
1615,56,Male,Delhi,47,1832.46,10,0,0,0
1616,49,Female,Delhi,1,1117.51,6,1,1,1
1617,41,Female,Chennai,17,1726.03,10,0,0,0
1618,40,Male,Bangalore,2,1358.91,8,0,1,0
1619,49,Female,Pune,29,560.45,9,2,0,1
1620,54,Male,Bangalore,20,1965.48,11,2,0,0
1621,29,Male,Chennai,6,1487.36,7,4,1,1
1622,66,Female,Delhi,8,2137.99,10,0,0,0
1623,30,Female,Chennai,29,667.35,7,2,0,1
1624,40,Female,Mumbai,48,1354.24,7,6,0,1
1625,42,Male,Mumbai,51,1391.8,8,0,1,0
1626,52,Male,Pune,33,1635.1,9,0,0,0
1627,58,Female,Chennai,3,837.41,9,0,0,1
1628,47,Female,Pune,35,1772.02,8,1,1,0
1629,34,Female,Pune,5,2455.83,9,1,0,1
1630,66,Female,Mumbai,27,1737.27,5,2,0,0
1631,37,Male,Pune,44,1546.44,9,0,0,0
1632,65,Female,Mumbai,12,811.27,8,0,0,0
1633,42,Male,Delhi,20,1112.88,11,2,0,0
1634,39,Male,Chennai,45,1472.08,7,1,1,0
1635,30,Female,Pune,20,1235.11,10,0,1,0
1636,36,Female,Mumbai,9,2013.13,11,1,0,1
1637,66,Female,Bangalore,39,1766.85,8,2,0,0
1638,53,Male,Pune,4,2846.19,8,3,0,1
1639,29,Female,Delhi,51,1009.57,8,1,0,0
1640,58,Female,Delhi,54,1516.56,8,1,1,0
1641,36,Male,Bangalore,19,808.25,7,0,0,0
1642,29,Female,Mumbai,38,388.78,4,1,1,0
1643,26,Male,Pune,27,1861.36,8,1,0,0
1644,24,Female,Mumbai,45,1748.31,6,1,0,0
1645,45,Male,Delhi,43,1072.7,7,3,0,1
1646,31,Female,Mumbai,13,1546.51,8,1,0,1
1647,48,Female,Delhi,13,1185.37,6,2,1,0
1648,69,Male,Mumbai,57,1252.9,12,3,0,0
1649,36,Male,Bangalore,22,1339.86,8,2,0,0
1650,64,Female,Chennai,28,1051.72,11,2,1,0
1651,33,Male,Bangalore,52,1141.68,7,2,1,0
1652,22,Male,Bangalore,47,1155.78,5,1,1,0
1653,52,Male,Chennai,53,1711.44,9,0,0,0
1654,29,Male,Chennai,45,112.89,8,2,1,0
1655,42,Female,Pune,22,1386.19,12,3,0,1
1656,69,Female,Pune,43,956.16,7,2,1,0
1657,38,Male,Bangalore,19,974.22,8,0,1,0
1658,53,Male,Bangalore,8,1237.17,6,3,0,1
1659,40,Male,Delhi,52,1492.83,11,0,0,0
1660,33,Male,Delhi,8,1392.79,15,1,1,0
1661,56,Female,Pune,42,967.97,14,2,0,0
1662,62,Female,Pune,26,1860.85,8,1,1,0
1663,59,Male,Delhi,48,1048.7,9,2,0,0
1664,56,Male,Delhi,51,1132.65,8,2,1,0
1665,31,Male,Mumbai,26,1642.25,7,2,1,1
1666,48,Female,Mumbai,23,1660.18,3,1,0,0
1667,22,Male,Delhi,43,1194.15,6,3,0,0
1668,52,Female,Mumbai,13,100.0,6,0,0,1
1669,40,Male,Chennai,28,1057.25,10,1,0,0
1670,46,Female,Pune,9,1580.94,6,2,0,1
1671,60,Male,Pune,20,1844.3,8,3,1,0
1672,28,Female,Delhi,56,1460.35,9,0,1,0
1673,35,Male,Bangalore,19,1260.51,8,1,1,0
1674,64,Male,Delhi,48,2646.61,11,3,1,0
1675,29,Male,Mumbai,39,1313.76,8,2,1,0
1676,26,Female,Bangalore,51,1806.12,6,2,1,0
1677,27,Male,Mumbai,12,832.47,12,0,1,0
1678,61,Female,Chennai,15,954.92,6,4,0,1
1679,34,Female,Mumbai,31,1823.66,10,2,0,0
1680,55,Male,Chennai,55,2022.28,12,2,0,1
1681,24,Male,Chennai,14,1305.14,6,4,1,1
1682,63,Male,Mumbai,11,575.68,5,0,0,0
1683,30,Female,Mumbai,26,1416.22,9,0,0,0
1684,57,Male,Chennai,42,1594.7,11,3,0,1
1685,59,Female,Bangalore,27,1549.41,10,1,1,0
1686,26,Female,Chennai,11,1218.31,10,3,1,1
1687,67,Male,Pune,38,1423.56,9,2,0,1
1688,44,Male,Chennai,34,1125.11,9,1,1,0
1689,19,Male,Bangalore,43,944.08,11,1,1,0
1690,22,Male,Pune,19,1877.83,6,0,0,0
1691,46,Male,Delhi,6,1548.9,4,0,0,0
1692,54,Male,Delhi,46,1424.66,13,1,0,0
1693,55,Female,Bangalore,52,1246.43,9,3,0,0
1694,36,Female,Chennai,38,1409.91,8,1,1,0
1695,25,Female,Mumbai,49,1580.16,7,0,1,0
1696,65,Male,Bangalore,42,2364.34,6,6,1,1
1697,62,Female,Pune,28,1827.27,10,1,0,0
1698,18,Female,Pune,1,1166.85,8,3,1,1
1699,39,Female,Delhi,35,1172.12,7,0,0,0
1700,69,Female,Pune,40,1094.16,6,1,0,1
1701,34,Female,Bangalore,8,1399.74,6,1,0,1
1702,24,Male,Pune,59,1093.77,11,1,1,0
1703,42,Male,Bangalore,52,1737.41,7,0,1,0
1704,62,Female,Mumbai,54,178.24,5,0,0,0
1705,21,Female,Delhi,47,1767.58,11,5,1,0
1706,53,Female,Pune,56,1637.69,9,1,0,1
1707,23,Male,Bangalore,7,2131.37,4,0,0,0
1708,48,Male,Chennai,11,1938.39,8,0,0,0
1709,36,Female,Delhi,39,1158.15,4,1,0,1
1710,61,Male,Mumbai,4,1882.15,9,2,1,0
1711,56,Male,Bangalore,25,1415.97,9,2,1,1
1712,44,Female,Mumbai,12,532.85,4,1,0,1
1713,27,Male,Mumbai,26,1579.42,9,0,0,0
1714,43,Male,Pune,38,1187.87,8,1,1,0
1715,36,Female,Pune,46,1500.11,7,0,0,0
1716,56,Male,Bangalore,12,2325.72,5,3,0,1
1717,20,Male,Chennai,43,1612.39,9,2,0,0
1718,62,Female,Bangalore,51,991.33,5,2,0,1
1719,30,Male,Chennai,53,1982.21,9,2,0,0
1720,67,Male,Mumbai,37,1681.27,7,0,0,0
1721,45,Female,Delhi,46,932.42,9,0,0,0
1722,37,Female,Bangalore,53,696.88,7,1,0,1
1723,45,Female,Bangalore,24,1011.33,10,1,0,1
1724,25,Male,Chennai,16,1918.15,8,3,1,0
1725,58,Female,Mumbai,57,1349.2,6,3,1,0
1726,56,Male,Mumbai,13,1540.57,9,0,0,0
1727,18,Female,Chennai,25,830.74,4,0,0,0
1728,20,Male,Mumbai,54,1931.61,8,0,0,0
1729,30,Female,Pune,54,492.41,9,5,0,1
1730,45,Female,Delhi,57,1172.31,11,0,1,0
1731,66,Female,Bangalore,52,1709.23,6,4,0,0
1732,42,Female,Delhi,54,938.68,5,0,0,0
1733,50,Male,Bangalore,4,1807.06,10,2,0,1
1734,55,Female,Pune,11,1065.4,5,1,0,1
1735,23,Female,Mumbai,32,886.96,9,1,0,0
1736,61,Male,Chennai,49,2143.24,6,0,1,0
1737,62,Female,Pune,7,1576.97,10,4,1,0
1738,49,Male,Delhi,46,1759.52,4,1,0,0
1739,62,Female,Chennai,58,2009.1,10,1,1,0
1740,64,Female,Mumbai,11,190.35,5,0,0,0
1741,38,Female,Pune,28,1817.39,7,2,0,0
1742,33,Male,Chennai,54,1119.49,5,0,1,0
1743,38,Female,Pune,41,1185.36,8,0,0,0
1744,28,Female,Pune,23,1718.72,6,2,1,1
1745,54,Female,Mumbai,45,1318.48,9,0,1,0
1746,53,Male,Bangalore,23,1797.26,5,0,1,0
1747,52,Male,Chennai,50,1479.58,13,1,1,0
1748,36,Female,Mumbai,28,1584.1,8,0,0,0
1749,37,Male,Pune,43,1254.89,10,0,1,0
1750,35,Female,Mumbai,47,967.53,6,0,0,0
1751,64,Female,Bangalore,57,1129.84,6,1,1,0
1752,58,Female,Chennai,26,1448.59,8,3,0,1
1753,66,Female,Bangalore,25,2418.62,10,0,1,0
1754,31,Female,Delhi,54,2235.95,15,1,1,0
1755,32,Female,Chennai,29,1173.35,10,1,1,0
1756,48,Female,Bangalore,19,1530.13,11,0,1,0
1757,18,Male,Pune,33,1356.14,8,0,1,0
1758,20,Male,Chennai,36,1565.13,9,1,0,1
1759,33,Male,Chennai,14,1629.46,6,0,1,0
1760,40,Male,Mumbai,14,1763.76,7,0,1,0
1761,28,Male,Pune,35,100.0,5,2,1,1
1762,29,Male,Delhi,30,1683.25,12,1,1,0
1763,27,Male,Bangalore,28,1300.54,5,3,0,1
1764,49,Female,Mumbai,17,1147.53,13,0,0,1
1765,33,Female,Bangalore,3,1897.13,11,1,1,1
1766,25,Female,Delhi,16,2233.41,8,1,0,0
1767,55,Female,Delhi,46,1844.5,5,1,0,0
1768,29,Male,Chennai,30,1240.72,11,0,1,0
1769,41,Male,Delhi,52,962.0,7,1,0,0
1770,45,Female,Bangalore,29,100.0,12,1,1,0
1771,25,Female,Pune,45,1591.26,7,1,1,0
1772,45,Male,Pune,15,1789.51,6,1,0,1
1773,53,Female,Chennai,46,1449.07,7,1,1,0
1774,43,Female,Bangalore,56,1966.87,7,1,0,0
1775,25,Female,Bangalore,25,839.9,3,0,1,0
1776,67,Female,Delhi,51,1414.38,6,1,0,0
1777,45,Male,Bangalore,38,1374.85,9,1,1,0
1778,45,Female,Mumbai,42,1444.95,10,2,0,1
1779,54,Female,Delhi,59,2083.97,6,0,1,0
1780,58,Male,Mumbai,47,1447.58,9,1,1,0
1781,53,Male,Chennai,53,1352.6,8,0,0,0
1782,44,Female,Pune,54,1031.65,7,1,1,0
1783,34,Male,Chennai,52,2164.29,10,1,1,0
1784,26,Female,Pune,58,784.4,2,1,1,0
1785,50,Female,Chennai,38,1223.5,8,0,1,0
1786,37,Male,Bangalore,23,2346.97,6,1,0,1
1787,30,Female,Mumbai,25,1734.12,11,1,0,1
1788,45,Female,Pune,42,1489.91,12,1,0,1
1789,65,Female,Delhi,7,1510.85,12,1,0,0
1790,46,Female,Mumbai,22,1026.81,9,1,0,1
1791,30,Male,Delhi,17,1465.74,8,3,1,0
1792,63,Male,Mumbai,18,1325.07,4,2,0,1
1793,52,Female,Mumbai,49,1589.81,12,3,0,0
1794,23,Male,Chennai,41,746.88,4,3,1,0
1795,35,Female,Pune,10,1698.93,5,2,0,0
1796,68,Female,Pune,10,2008.31,5,2,0,0
1797,22,Female,Mumbai,57,1398.09,5,1,0,0
1798,64,Female,Bangalore,7,1823.55,7,3,0,1
1799,42,Female,Bangalore,48,1655.17,7,0,1,0
1800,19,Male,Delhi,50,1196.13,6,1,1,0
1801,27,Female,Delhi,38,970.74,10,1,0,0
1802,47,Male,Chennai,27,1040.81,4,2,0,1
1803,67,Male,Mumbai,52,1646.45,8,3,1,0
1804,62,Female,Delhi,33,1471.93,7,2,1,1
1805,22,Female,Delhi,1,2137.55,6,1,0,1
1806,50,Female,Mumbai,44,1895.44,9,0,1,0
1807,18,Female,Chennai,53,1894.39,8,0,0,0
1808,35,Female,Delhi,34,1631.54,12,0,0,0
1809,49,Male,Chennai,4,1018.9,11,1,0,1
1810,64,Female,Pune,17,1662.67,7,0,1,0
1811,66,Female,Chennai,4,1531.93,6,0,1,0
1812,28,Male,Bangalore,43,930.81,14,0,0,0
1813,38,Male,Bangalore,54,2104.97,6,4,1,0
1814,43,Female,Chennai,26,2051.14,15,1,0,0
1815,42,Male,Bangalore,4,927.93,13,1,0,1
1816,39,Female,Pune,1,1181.1,8,3,0,1
1817,44,Male,Mumbai,7,1225.02,6,4,1,1
1818,66,Male,Bangalore,30,1804.93,4,0,0,0
1819,30,Female,Bangalore,50,1747.36,13,0,0,0
1820,50,Male,Chennai,9,1522.2,15,1,0,0
1821,51,Male,Pune,35,1636.93,8,0,1,0
1822,58,Male,Mumbai,8,856.18,9,0,0,0
1823,52,Male,Chennai,24,1690.68,7,1,0,0
1824,18,Male,Chennai,19,1449.56,7,0,0,0
1825,38,Male,Pune,36,1160.48,7,1,0,0
1826,65,Female,Mumbai,50,733.75,6,0,1,0
1827,23,Female,Pune,52,1513.48,7,3,1,0
1828,45,Male,Mumbai,59,1678.48,5,3,0,0
1829,34,Female,Pune,43,648.76,8,0,1,0
1830,22,Female,Chennai,27,1509.24,8,2,0,0
1831,48,Female,Chennai,32,1561.12,3,0,0,1
1832,22,Male,Delhi,14,1222.89,17,1,0,1
1833,55,Female,Bangalore,57,1689.92,8,1,1,0
1834,20,Male,Pune,18,1433.67,9,1,1,0
1835,40,Female,Delhi,28,1641.59,13,1,1,0
1836,54,Male,Bangalore,29,1767.12,11,1,0,0
1837,54,Male,Pune,16,1767.4,7,4,1,0
1838,27,Female,Mumbai,35,2008.41,13,1,1,0
1839,27,Female,Bangalore,47,1669.16,9,1,0,0
1840,36,Male,Chennai,59,1261.48,11,4,1,0
1841,34,Female,Delhi,59,1176.1,6,1,0,0
1842,38,Female,Bangalore,31,968.35,8,3,1,1
1843,31,Female,Bangalore,4,1575.59,3,0,0,0
1844,26,Male,Chennai,37,2160.66,4,1,1,0
1845,63,Male,Pune,17,1320.77,10,1,1,0
1846,18,Female,Mumbai,39,1724.8,8,2,0,0
1847,68,Female,Chennai,48,1123.86,9,0,1,0
1848,62,Female,Mumbai,46,1597.4,8,0,0,0
1849,30,Male,Pune,26,2129.67,8,1,0,0
1850,21,Male,Bangalore,48,1843.12,8,2,1,0
1851,18,Female,Mumbai,39,714.59,6,2,0,1
1852,66,Female,Delhi,41,1785.35,15,3,0,1
1853,57,Female,Delhi,4,1808.11,5,1,1,0
1854,49,Female,Chennai,30,1586.74,5,2,1,0
1855,51,Female,Pune,30,1833.76,10,1,1,0
1856,45,Female,Chennai,22,1083.25,12,3,1,1
1857,48,Male,Chennai,11,1531.63,8,3,1,1
1858,25,Female,Chennai,2,2055.09,6,0,1,0
1859,56,Male,Delhi,44,2009.97,7,1,0,0
1860,43,Female,Delhi,12,1774.02,3,0,0,0
1861,51,Female,Chennai,30,1058.5,10,4,1,0
1862,20,Male,Delhi,36,979.77,9,0,0,0
1863,67,Male,Pune,18,1557.27,6,1,0,1
1864,29,Male,Chennai,26,1590.39,16,1,1,1
1865,18,Male,Delhi,53,1449.81,10,0,1,0
1866,61,Female,Mumbai,7,1097.61,9,0,0,1
1867,22,Male,Chennai,1,1718.48,8,3,0,1
1868,47,Female,Chennai,58,1555.08,9,3,0,0
1869,47,Male,Pune,26,1644.91,10,2,0,0
1870,34,Female,Bangalore,23,1796.72,10,0,0,0
1871,65,Female,Bangalore,26,1363.18,6,0,1,0
1872,64,Female,Pune,45,1255.62,7,2,0,1
1873,40,Female,Pune,6,2053.78,9,3,0,1
1874,32,Female,Pune,6,1121.32,5,3,1,1
1875,54,Female,Bangalore,44,1265.41,5,1,1,0
1876,38,Male,Pune,8,2117.12,7,3,0,1
1877,31,Female,Delhi,24,1226.49,12,1,0,0
1878,19,Male,Chennai,22,1450.69,14,1,0,0
1879,28,Male,Chennai,19,1294.02,7,2,1,1
1880,68,Female,Mumbai,37,608.39,7,3,0,1
1881,56,Male,Mumbai,18,1438.35,9,0,1,1
1882,55,Female,Chennai,31,994.69,3,0,1,0
1883,51,Male,Delhi,37,1627.29,4,0,0,0
1884,55,Female,Bangalore,30,2052.82,6,1,0,0
1885,67,Male,Bangalore,57,392.91,7,4,1,0
1886,51,Female,Delhi,42,1296.54,10,0,0,0
1887,35,Female,Bangalore,33,1726.16,7,1,0,0
1888,47,Female,Pune,10,408.33,12,6,0,0
1889,32,Female,Chennai,37,2168.13,10,1,0,0
1890,44,Male,Chennai,12,1689.95,5,2,0,0
1891,68,Female,Delhi,54,2041.61,3,0,1,0
1892,51,Male,Bangalore,30,1218.03,12,2,0,1
1893,69,Male,Mumbai,27,1278.34,9,2,1,1
1894,55,Male,Mumbai,39,1419.53,7,2,0,1
1895,50,Female,Bangalore,9,2569.1,13,3,0,0
1896,41,Male,Mumbai,54,2159.05,9,1,0,0
1897,32,Male,Delhi,21,1566.17,12,1,1,0
1898,47,Male,Delhi,12,1627.2,9,1,0,0
1899,59,Female,Bangalore,55,1817.45,9,1,1,0
1900,68,Female,Mumbai,29,2695.78,9,0,0,0
1901,34,Male,Delhi,33,1691.36,3,1,1,0
1902,22,Female,Delhi,43,1522.98,2,0,0,0
1903,46,Female,Pune,53,1330.7,8,1,0,0
1904,21,Male,Pune,15,1617.46,4,0,1,0
1905,27,Male,Delhi,2,1206.49,15,0,0,0
1906,34,Female,Bangalore,52,1748.05,10,0,0,0
1907,27,Male,Chennai,39,783.7,8,2,0,0
1908,34,Female,Chennai,53,1369.75,7,0,1,0
1909,37,Female,Delhi,44,1867.32,7,2,0,0
1910,41,Female,Delhi,54,1684.56,11,1,0,0
1911,22,Female,Delhi,18,1268.69,8,0,1,0
1912,51,Female,Bangalore,3,1383.99,7,1,0,0
1913,23,Female,Pune,7,2017.67,9,1,0,0
1914,19,Male,Delhi,43,894.8,3,3,1,0
1915,30,Male,Delhi,18,897.7,9,0,1,0
1916,60,Female,Mumbai,44,1035.18,9,1,0,0
1917,60,Female,Bangalore,38,1494.66,8,2,1,0
1918,65,Female,Delhi,37,821.63,8,0,0,0
1919,28,Male,Mumbai,58,1976.5,8,2,0,0
1920,68,Female,Chennai,33,1037.85,11,1,0,1
1921,64,Male,Delhi,44,1612.18,10,1,0,0
1922,40,Female,Delhi,59,1210.46,8,4,0,1
1923,33,Female,Mumbai,31,1467.25,12,1,1,1
1924,48,Male,Bangalore,58,698.33,10,0,0,0
1925,28,Male,Delhi,11,2000.66,13,0,0,0
1926,33,Female,Chennai,4,1019.25,9,0,0,1
1927,25,Female,Delhi,59,966.89,10,1,0,0
1928,21,Female,Chennai,18,2689.5,5,0,0,0
1929,57,Male,Pune,4,1777.15,6,3,0,1
1930,21,Male,Pune,49,1981.21,7,0,0,0
1931,42,Male,Chennai,34,1729.45,6,0,1,0
1932,20,Male,Bangalore,29,1273.76,7,1,0,1
1933,49,Male,Delhi,24,846.58,10,1,1,1
1934,20,Male,Delhi,22,1350.59,8,2,1,0
1935,44,Female,Pune,2,1010.92,8,2,0,1
1936,46,Female,Chennai,44,1040.94,6,0,0,0
1937,49,Male,Delhi,6,708.41,5,1,0,0
1938,67,Female,Delhi,42,1557.24,6,0,0,0
1939,68,Female,Bangalore,25,2286.71,5,2,1,0
1940,36,Male,Mumbai,55,1779.07,8,2,0,0
1941,38,Female,Pune,57,1447.1,5,1,0,1
1942,22,Male,Pune,21,1479.71,4,0,0,0
1943,35,Male,Mumbai,55,100.0,5,0,0,1
1944,45,Female,Delhi,59,1288.08,8,2,0,0
1945,59,Male,Bangalore,16,786.66,6,2,0,1
1946,39,Male,Bangalore,31,1567.21,8,1,0,1
1947,38,Male,Pune,14,1370.01,9,3,0,1
1948,23,Male,Bangalore,39,1065.35,13,2,0,0
1949,18,Male,Mumbai,28,1555.95,9,0,1,0
1950,22,Male,Delhi,32,1551.64,7,1,0,0
1951,58,Male,Mumbai,28,2259.31,7,1,0,0
1952,29,Male,Chennai,51,1843.21,8,3,0,1
1953,43,Female,Pune,55,1608.49,6,3,1,0
1954,63,Female,Bangalore,49,1026.24,7,2,0,0
1955,51,Female,Chennai,9,963.28,13,0,0,0
1956,66,Male,Bangalore,58,1799.42,9,0,0,0
1957,31,Male,Delhi,45,1399.97,6,2,1,0
1958,43,Female,Delhi,22,1624.68,12,1,1,1
1959,62,Female,Delhi,32,1989.0,11,2,0,0
1960,44,Female,Bangalore,5,743.43,9,0,0,0
1961,26,Male,Chennai,23,2198.52,9,4,0,1
1962,43,Female,Delhi,5,1984.69,8,3,0,1
1963,64,Female,Chennai,42,472.78,3,1,1,0
1964,39,Male,Bangalore,53,2676.55,9,1,1,0
1965,64,Female,Chennai,32,1660.69,7,1,0,0
1966,47,Male,Bangalore,59,1260.73,6,1,1,0
1967,60,Male,Bangalore,10,1759.53,9,1,0,0
1968,65,Male,Pune,59,1011.26,6,1,0,0
1969,34,Female,Bangalore,39,1773.06,9,2,0,0
1970,43,Female,Bangalore,58,1103.25,7,2,0,0
1971,53,Male,Mumbai,15,2510.18,8,1,0,0
1972,18,Female,Delhi,7,1530.05,8,0,0,0
1973,25,Female,Pune,29,1824.91,12,2,0,0
1974,66,Female,Pune,59,1106.97,12,0,0,1
1975,52,Female,Pune,47,1908.25,6,0,1,0
1976,69,Male,Mumbai,3,1493.71,11,0,1,0
1977,32,Female,Bangalore,19,794.07,12,1,0,0
1978,64,Male,Delhi,10,1380.62,14,0,1,0
1979,39,Male,Chennai,28,2465.56,6,2,1,0
1980,31,Female,Bangalore,29,1929.49,9,0,1,0
1981,43,Male,Mumbai,15,1310.51,5,0,0,1
1982,45,Female,Bangalore,35,565.42,10,0,0,1
1983,40,Female,Bangalore,6,1083.75,9,4,0,1
1984,31,Male,Mumbai,12,796.76,6,2,0,1
1985,41,Male,Pune,47,577.5,5,1,0,1
1986,19,Male,Pune,38,1892.8,8,1,1,0
1987,62,Male,Delhi,13,1531.19,7,1,0,1
1988,43,Female,Delhi,29,2397.55,5,0,0,0
1989,31,Female,Pune,19,1001.18,7,1,0,0
1990,68,Female,Chennai,3,1498.86,9,2,0,0
1991,24,Male,Bangalore,8,802.91,7,1,1,1
1992,20,Male,Chennai,8,1202.56,8,2,1,1
1993,64,Male,Bangalore,55,1388.95,12,1,1,0
